Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,,,
7836541,MALARIA_IRS_COVERAGE,GLOBAL,GLOBAL,,,YEAR,2016,,,,,,,,,105 868 142,105868142,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6522009,MALARIA_IRS_COVERAGE,COUNTRY,BLZ,AMR,Americas,YEAR,2020,,,,,,,,,45 100,45100,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1222723,MALARIA_IRS_COVERAGE,COUNTRY,BRA,AMR,Americas,YEAR,2022,,,,,,,,,246 745,246745,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
7495865,MALARIA_IRS_COVERAGE,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2023,,,,,,,,,2895,2895,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
2794508,MALARIA_IRS_COVERAGE,COUNTRY,SLE,AFR,Africa,YEAR,2024,,,,,,,,,898 657,898657,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
6806587,MALARIA_IRS_COVERAGE,COUNTRY,MYS,WPR,Western Pacific,YEAR,2015,,,,,,,,,489 030,489030,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
9781951,MALARIA_IRS_COVERAGE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2019,,,,,,,,,489 105,489105,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
6225835,MALARIA_IRS_COVERAGE,COUNTRY,GHA,AFR,Africa,YEAR,2021,,,,,,,,,2 128 109,2128109,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
462413,MALARIA_IRS_COVERAGE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2022,,,,,,,,,545 352,545352,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
9611466,MALARIA_IRS_COVERAGE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,548 436,548436,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
7381847,MALARIA_IRS_COVERAGE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2024,,,,,,,,,3 761 492,3761492,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
2876480,MALARIA_IRS_COVERAGE,COUNTRY,SWZ,AFR,Africa,YEAR,2022,,,,,,,,,26 540,26540,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
6238332,MALARIA_IRS_COVERAGE,COUNTRY,MDG,AFR,Africa,YEAR,2021,,,,,,,,,885 814,885814,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
2657779,MALARIA_IRS_COVERAGE,REGION,EMR,,,YEAR,2015,,,,,,,,,5 092 093,5092093,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
5956255,MALARIA_IRS_COVERAGE,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2018,,,,,,,,,169 841,169841,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
2762920,MALARIA_IRS_COVERAGE,COUNTRY,NIC,AMR,Americas,YEAR,2018,,,,,,,,,183 098,183098,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
8331021,MALARIA_IRS_COVERAGE,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2015,,,,,,,,,1 146 750,1146750,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
8684766,MALARIA_IRS_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2024,,,,,,,,,1 571 052,1571052,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
7786195,MALARIA_IRS_COVERAGE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,307 272,307272,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
1707342,MALARIA_IRS_COVERAGE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,131 661,131661,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
1891403,MALARIA_IRS_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2017,,,,,,,,,5 349 948,5349948,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
3881522,MALARIA_IRS_COVERAGE,COUNTRY,COD,AFR,Africa,YEAR,2015,,,,,,,,,77 643,77643,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
10195576,MALARIA_IRS_COVERAGE,COUNTRY,NAM,AFR,Africa,YEAR,2023,,,,,,,,,54 710,54710,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
4236116,MALARIA_IRS_COVERAGE,COUNTRY,NIC,AMR,Americas,YEAR,2024,,,,,,,,,422 996,422996,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
9064520,MALARIA_IRS_COVERAGE,COUNTRY,MEX,AMR,Americas,YEAR,2019,,,,,,,,,83 581,83581,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
1675678,MALARIA_IRS_COVERAGE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2016,,,,,,,,,237 398,237398,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
2043625,MALARIA_IRS_COVERAGE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2016,,,,,,,,,286 865,286865,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
6170324,MALARIA_IRS_COVERAGE,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,59 869,59869,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
488073,MALARIA_IRS_COVERAGE,COUNTRY,ECU,AMR,Americas,YEAR,2024,,,,,,,,,125,125,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
6484414,MALARIA_IRS_COVERAGE,REGION,AFR,,,YEAR,2020,,,,,,,,,60 386 086,60386086,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
8223700,MALARIA_IRS_COVERAGE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2021,,,,,,,,,76 574,76574,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
9880747,MALARIA_IRS_COVERAGE,COUNTRY,GTM,AMR,Americas,YEAR,2021,,,,,,,,,12 401,12401,,,,2025-12-19T14:55:21Z,2021,01/01/2021,31/12/2021,,,
7103561,MALARIA_IRS_COVERAGE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2015,,,,,,,,,93 019,93019,,,,2025-12-19T14:55:21Z,2015,01/01/2015,31/12/2015,,,
4623372,MALARIA_IRS_COVERAGE,COUNTRY,SSD,AFR,Africa,YEAR,2019,,,,,,,,,344 242,344242,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
1624958,MALARIA_IRS_COVERAGE,REGION,AFR,,,YEAR,2018,,,,,,,,,47 394 861,47394861,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
8584112,MALARIA_IRS_COVERAGE,COUNTRY,STP,AFR,Africa,YEAR,2024,,,,,,,,,103 261,103261,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
5389143,MALARIA_IRS_COVERAGE,COUNTRY,CRI,AMR,Americas,YEAR,2022,,,,,,,,,16 557,16557,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
8893182,MALARIA_IRS_COVERAGE,REGION,EMR,,,YEAR,2017,,,,,,,,,7 319 014,7319014,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
8590479,MALARIA_IRS_COVERAGE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,995 328,995328,,,,2025-12-19T14:55:21Z,2018,01/01/2018,31/12/2018,,,
5858150,MALARIA_IRS_COVERAGE,COUNTRY,PAN,AMR,Americas,YEAR,2016,,,,,,,,,9675,9675,,,,2025-12-19T14:55:21Z,2016,01/01/2016,31/12/2016,,,
443718,MALARIA_IRS_COVERAGE,COUNTRY,ZWE,AFR,Africa,YEAR,2023,,,,,,,,,2 694 692,2694692,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
8622228,MALARIA_IRS_COVERAGE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2024,,,,,,,,,144 234,144234,,,,2025-12-19T14:55:21Z,2024,01/01/2024,31/12/2024,,,
3724026,MALARIA_IRS_COVERAGE,COUNTRY,ZAF,AFR,Africa,YEAR,2019,,,,,,,,,1 477 420,1477420,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
4053008,MALARIA_IRS_COVERAGE,COUNTRY,MOZ,AFR,Africa,YEAR,2022,,,,,,,,,5 683 813,5683813,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
2316243,MALARIA_IRS_COVERAGE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2022,,,,,,,,,169 676,169676,,,,2025-12-19T14:55:21Z,2022,01/01/2022,31/12/2022,,,
4154268,MALARIA_IRS_COVERAGE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2019,,,,,,,,,4361,4361,,,,2025-12-19T14:55:21Z,2019,01/01/2019,31/12/2019,,,
3060301,MALARIA_IRS_COVERAGE,COUNTRY,COL,AMR,Americas,YEAR,2020,,,,,,,,,242 748,242748,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
8160496,MALARIA_IRS_COVERAGE,GLOBAL,GLOBAL,,,YEAR,2020,,,,,,,,,92 847 711,92847711,,,,2025-12-19T14:55:21Z,2020,01/01/2020,31/12/2020,,,
1955260,MALARIA_IRS_COVERAGE,COUNTRY,BLZ,AMR,Americas,YEAR,2023,,,,,,,,,27 077,27077,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
2411705,MALARIA_IRS_COVERAGE,COUNTRY,NIC,AMR,Americas,YEAR,2023,,,,,,,,,484 465,484465,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
1542978,MALARIA_IRS_COVERAGE,COUNTRY,ETH,AFR,Africa,YEAR,2023,,,,,,,,,3 315 640,3315640,,,,2025-12-19T14:55:21Z,2023,01/01/2023,31/12/2023,,,
5864697,MALARIA_IRS_COVERAGE,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2017,,,,,,,,,300 000,300000,,,,2025-12-19T14:55:21Z,2017,01/01/2017,31/12/2017,,,
